country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,oil_energy_per_capita,gas_energy_per_capita,hydro_elec_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,renewables_consumption,fossil_fuel_consumption,co2_percentage,co2_valid,oil_price_global,gas_price_global,coal_price_global,electricity_price_household,gas_price_household,coal_price_industrial
Taiwan,2005,706377285632.0,22796312.0,1210.244,18421.514,24540.525,4527.083,178.538,782.375,5600.342,17.835,1082.577,89.45,True,54.42,55.5,92.5,110.0,90.0,145.0
Taiwan,2006,743466663936.0,22874972.0,1242.206,19270.434,24633.42,4839.284,178.798,801.936,5561.022,18.344,1114.998,89.76,True,65.14,72.5,88.0,110.0,90.0,145.0
Taiwan,2007,789092106240.0,22942314.0,1294.336,20123.619,25477.654,5119.319,192.657,901.837,5696.379,20.69,1163.648,89.9,True,72.47,65.0,95.5,110.0,90.0,145.0
Taiwan,2008,791831511040.0,22998324.0,1251.61,19219.012,24006.297,5550.821,187.405,858.76,5645.65,19.75,1121.769,89.63,True,97.01,95.0,128.5,110.0,90.0,145.0
Taiwan,2009,776672313344.0,23044086.0,1218.387,18295.58,23525.902,5409.967,162.732,806.086,5640.534,18.576,1088.406,89.33,True,61.49,58.0,82.0,110.0,90.0,145.0
Taiwan,2010,856202805248.0,23083086.0,1306.276,19595.334,24584.092,6706.109,181.518,901.33,5704.643,20.805,1174.595,89.92,True,79.51,65.5,98.5,110.0,90.0,145.0
Taiwan,2011,885618245632.0,23143076.0,1300.001,20259.057,22795.359,7362.863,172.838,937.611,5755.057,21.699,1166.811,89.75,True,111.26,85.5,125.5,110.0,90.0,145.0
Taiwan,2012,903889158144.0,23234064.0,1288.127,19730.957,22296.023,7697.848,244.038,1138.909,5716.482,26.461,1155.31,89.69,True,111.65,95.0,112.5,110.0,90.0,145.0
Taiwan,2013,923794866176.0,23330332.0,1315.755,20043.607,22843.521,7688.663,232.316,1153.257,5820.975,26.906,1179.95,89.68,True,108.64,88.0,99.0,110.0,90.0,145.0
Taiwan,2014,960945848320.0,23422504.0,1344.988,20178.238,23476.123,8055.572,184.438,1008.252,5712.96,23.616,1211.176,90.05,True,99.02,82.5,92.0,110.0,90.0,145.0
Taiwan,2015,967876935680.0,23512136.0,1343.74,19498.492,24013.66,8582.954,190.115,1047.333,5055.792,24.625,1224.867,91.15,True,52.35,68.5,78.5,110.0,90.0,145.0
Taiwan,2016,981422637056.0,23594476.0,1352.724,19667.055,24038.943,8885.726,278.031,1293.331,4740.496,30.515,1240.874,91.73,True,43.55,55.0,85.0,110.0,90.0,145.0
Taiwan,2017,1013917548544.0,23665028.0,1350.777,19905.359,23682.812,9822.537,230.298,1246.157,3668.321,29.49,1263.966,93.57,True,54.25,63.5,96.5,110.0,90.0,145.0
Taiwan,2018,1041749573632.0,23726186.0,1369.142,19959.525,23554.23,9973.006,188.821,1257.454,4219.182,29.835,1269.037,92.69,True,71.06,73.5,107.5,110.0,90.0,145.0
Taiwan,2019,1041749573632.0,23777742.0,1344.559,19520.713,22268.934,9782.182,232.991,1536.567,4975.123,36.536,1226.262,91.2,True,64.27,62.5,92.0,110.0,90.0,145.0
Taiwan,2020,1041749573632.0,23821468.0,1306.886,18211.916,21353.371,10446.233,126.776,1523.987,4850.187,36.304,1191.348,91.16,True,41.76,38.5,78.5,110.0,90.0,145.0
Taiwan,2021,1041749573632.0,23859904.0,1383.62,19519.506,22342.828,11437.789,145.432,1764.879,4689.208,42.11,1271.736,91.91,True,70.68,92.0,138.5,110.0,90.0,145.0
Taiwan,2022,1041749573632.0,23893396.0,1328.629,18384.822,20535.088,11746.49,244.838,2452.86,4940.146,58.607,1210.592,91.12,True,100.78,145.0,265.0,110.0,90.0,145.0
Thailand,1991,439083565056.0,56099872.0,390.639,946.781,4438.766,1338.57,80.309,239.156,239.156,13.417,377.222,96.57,True,20.01,25.5,42.5,100.0,80.0,
Thailand,1992,476583460864.0,56939020.0,427.419,998.377,4861.247,1429.835,73.042,217.147,217.147,12.364,415.055,97.11,True,19.31,24.0,44.0,100.0,80.0,
Thailand,1993,514625699840.0,57776080.0,484.995,1095.94,5515.977,1595.971,62.526,186.507,186.507,10.776,474.22,97.78,True,17.04,22.5,41.5,100.0,80.0,
Thailand,1994,552247492608.0,58610012.0,545.12,1249.217,6085.477,1741.175,75.134,224.93,224.93,13.183,531.937,97.58,True,15.84,23.0,42.0,100.0,80.0,
Thailand,1995,593301602304.0,59424836.0,615.363,1405.528,6835.549,1778.504,110.947,335.731,335.731,19.951,595.412,96.76,True,17.04,24.5,43.5,100.0,80.0,
Thailand,1996,622895955968.0,60211100.0,696.202,1687.775,7464.485,2045.123,119.828,365.305,365.305,21.995,674.207,96.84,True,20.64,26.0,45.0,100.0,80.0,
Thailand,1997,601920897024.0,60989104.0,732.905,1718.403,7408.224,2532.682,116.119,357.671,357.671,21.814,711.091,97.02,True,19.12,27.5,42.5,100.0,80.0,
Thailand,1998,552405762048.0,61745216.0,675.223,1361.802,6642.676,2671.449,82.416,259.699,259.699,16.035,659.187,97.63,True,12.78,25.0,38.0,100.0,80.0,
Thailand,1999,574009180160.0,62442652.0,715.57,1431.657,6909.094,2934.552,54.605,184.331,184.331,11.51,704.06,98.39,True,17.85,26.5,36.0,100.0,80.0,
Thailand,2000,595846889472.0,63066604.0,741.95,1453.953,6646.913,3360.791,93.393,302.891,302.891,19.102,722.848,97.43,True,28.52,42.5,38.5,100.0,80.0,
Thailand,2001,612467343360.0,63649892.0,782.477,1603.736,6514.911,3858.691,96.937,316.12,316.12,20.121,762.356,97.43,True,24.45,38.0,42.0,100.0,80.0,
Thailand,2002,645971836928.0,64222576.0,848.256,1696.318,6983.796,4155.743,114.757,372.208,372.208,23.904,824.352,97.18,True,24.96,32.5,45.5,100.0,80.0,
Thailand,2003,688026353664.0,64776960.0,912.103,1717.774,7591.821,4387.699,111.305,383.376,383.376,24.834,887.269,97.28,True,28.88,38.5,52.0,100.0,80.0,
Thailand,2004,726679355392.0,65311164.0,990.232,1908.906,8346.218,4555.888,90.337,350.744,350.744,22.908,967.324,97.69,True,38.23,45.0,78.5,100.0,80.0,
Thailand,2005,752297639936.0,65821360.0,1021.629,2047.392,8250.066,4870.636,86.142,353.141,353.141,23.244,998.385,97.72,True,54.42,55.5,92.5,100.0,80.0,
Thailand,2006,784687300608.0,66319528.0,1043.465,2168.569,8119.284,4977.604,119.874,468.448,468.448,31.067,1012.398,97.02,True,65.14,72.5,88.0,100.0,80.0,
Thailand,2007,822075064320.0,66826752.0,1079.243,2418.615,7989.41,5263.168,119.114,478.674,478.674,31.988,1047.255,97.04,True,72.47,65.0,95.5,100.0,80.0,
Thailand,2008,830943461376.0,67328240.0,1079.098,2588.948,7467.845,5486.81,103.226,483.813,483.813,32.574,1046.523,96.98,True,97.01,95.0,128.5,100.0,80.0,
Thailand,2009,820031258624.0,67813656.0,1108.353,2579.053,7627.232,5621.941,102.782,515.875,515.875,34.983,1073.37,96.84,True,61.49,58.0,82.0,100.0,80.0,
Thailand,2010,876003852288.0,68270488.0,1181.046,2629.024,7839.476,6328.585,78.365,502.417,502.417,34.3,1146.745,97.1,True,79.51,65.5,98.5,100.0,80.0,
Thailand,2011,877821296640.0,68712848.0,1212.376,2656.255,7907.368,6449.749,115.408,630.725,630.725,43.339,1169.037,96.43,True,111.26,85.5,125.5,100.0,80.0,
Thailand,2012,941351305216.0,69157024.0,1301.363,2769.953,8283.145,7032.33,121.897,732.081,732.081,50.629,1250.734,96.11,True,111.65,95.0,112.5,100.0,80.0,
Thailand,2013,967124254720.0,69578600.0,1308.713,2709.673,8327.829,7022.896,77.754,748.737,748.737,52.096,1256.617,96.02,True,108.64,88.0,99.0,100.0,80.0,
Thailand,2014,975956344832.0,69960944.0,1350.987,2971.235,8352.874,7138.944,73.755,847.529,847.529,59.294,1291.693,95.61,True,99.02,82.5,92.0,100.0,80.0,
Thailand,2015,1004624871424.0,70294408.0,1382.112,2903.129,8660.396,7249.646,53.489,848.598,848.598,59.652,1322.461,95.68,True,52.35,68.5,78.5,100.0,80.0,
Thailand,2016,1037065846784.0,70607032.0,1410.84,2946.311,8929.287,7161.362,50.137,944.621,944.621,66.697,1344.143,95.27,True,43.55,55.0,85.0,100.0,80.0,
Thailand,2017,1079232954368.0,70898208.0,1436.728,2945.867,9148.401,7064.183,66.151,1106.203,1106.203,78.428,1358.3,94.54,True,54.25,63.5,96.5,100.0,80.0,
Thailand,2018,1124031922176.0,71127808.0,1481.883,3130.559,9304.86,7032.356,106.85,1366.314,1366.314,97.183,1384.7,93.44,True,71.06,73.5,107.5,100.0,80.0,
Thailand,2019,1124031922176.0,71307768.0,1482.659,2783.047,9379.13,7143.621,88.49,1486.589,1486.589,106.005,1376.653,92.85,True,64.27,62.5,92.0,100.0,80.0,
Thailand,2020,1124031922176.0,71475664.0,1379.344,2968.609,8392.273,6555.087,63.518,1382.118,1382.118,98.788,1280.556,92.84,True,41.76,38.5,78.5,100.0,80.0,
Thailand,2021,1124031922176.0,71601104.0,1390.897,3034.509,8424.811,6566.062,65.362,1400.261,1400.261,100.26,1290.637,92.79,True,70.68,92.0,138.5,100.0,80.0,
Thailand,2022,1124031922176.0,71697024.0,1406.465,2755.472,9242.598,6181.297,93.867,1437.411,1437.411,103.058,1303.406,92.67,True,100.78,145.0,265.0,100.0,80.0,
Turkey,1991,499938033664.0,55321172.0,573.721,3601.818,4834.9,715.167,409.97,1218.838,1218.838,67.428,506.293,88.25,True,20.01,25.5,42.5,110.0,85.0,110.0
Turkey,1992,538702184448.0,56302040.0,603.3,3526.262,5018.76,768.863,471.919,1401.532,1401.532,78.909,524.391,86.92,True,19.31,24.0,44.0,110.0,85.0,110.0
Turkey,1993,591946448896.0,57296008.0,655.675,3206.288,5650.646,827.552,592.537,1759.157,1759.157,100.793,554.882,84.63,True,17.04,22.5,41.5,110.0,85.0,110.0
Turkey,1994,569082576896.0,58310244.0,634.948,3159.892,5309.292,862.255,524.608,1557.687,1557.687,90.829,544.118,85.69,True,15.84,23.0,42.0,110.0,85.0,110.0
Turkey,1995,620396806144.0,59305492.0,710.576,3243.156,5853.555,1096.745,599.27,1788.16,1788.16,106.048,604.528,85.08,True,17.04,24.5,43.5,110.0,85.0,110.0
Turkey,1996,675112419328.0,60293784.0,775.107,3588.312,6013.417,1255.518,671.213,1998.251,1998.251,120.482,654.624,84.46,True,20.64,26.0,45.0,110.0,85.0,110.0
Turkey,1997,738354659328.0,61277420.0,810.784,3944.27,5827.619,1518.97,649.832,1940.506,1940.506,118.909,691.875,85.33,True,19.12,27.5,42.5,110.0,85.0,110.0
Turkey,1998,773998837760.0,62242200.0,831.467,4028.875,5726.96,1580.035,678.479,2022.703,2022.703,125.897,705.569,84.86,True,12.78,25.0,38.0,110.0,85.0,110.0
Turkey,1999,745796272128.0,63185620.0,809.611,3687.475,5615.23,1876.339,548.859,1634.165,1634.165,103.256,706.355,87.25,True,17.85,26.5,36.0,110.0,85.0,110.0
Turkey,2000,807550844928.0,64113548.0,864.679,4074.356,5799.671,2175.351,481.645,1437.298,1437.298,92.15,772.528,89.34,True,28.52,42.5,38.5,110.0,85.0,110.0
Turkey,2001,753326817280.0,65072016.0,785.631,3298.013,5317.252,2358.288,368.976,1099.693,1099.693,71.559,714.071,90.89,True,24.45,38.0,42.0,110.0,85.0,110.0
Turkey,2002,818938118144.0,65988664.0,859.633,3396.72,5605.935,2521.56,510.391,1502.766,1502.766,99.166,760.467,88.46,True,24.96,32.5,45.5,110.0,85.0,110.0
Turkey,2003,872922415104.0,66867324.0,910.288,3620.454,5452.294,2998.196,528.36,1542.409,1542.409,103.137,807.152,88.67,True,28.88,38.5,52.0,110.0,85.0,110.0
Turkey,2004,957900849152.0,67785080.0,974.779,3789.332,5499.31,3122.872,679.796,1968.926,1968.926,133.464,841.315,86.31,True,38.23,45.0,78.5,110.0,85.0,110.0
Turkey,2005,1046618898432.0,68704712.0,996.752,3750.629,5356.524,3744.028,575.797,1656.581,1656.581,113.815,882.937,88.58,True,54.42,55.5,92.5,110.0,85.0,110.0
Turkey,2006,1128341831680.0,69601328.0,1105.833,4372.529,5497.139,4194.898,635.62,1823.536,1823.536,126.921,978.912,88.52,True,65.14,72.5,88.0,110.0,85.0,110.0
Turkey,2007,1191689584640.0,70468864.0,1174.356,4862.662,5527.779,4809.317,508.735,1465.134,1465.134,103.246,1071.11,91.21,True,72.47,65.0,95.5,110.0,85.0,110.0
Turkey,2008,1213760274432.0,71320728.0,1178.344,4826.107,5387.249,4949.226,466.484,1359.186,1359.186,96.938,1081.406,91.77,True,97.01,95.0,128.5,110.0,85.0,110.0
Turkey,2009,1155016556544.0,72225648.0,1194.268,4975.293,5414.371,4669.005,497.884,1476.566,1476.566,106.646,1087.622,91.07,True,61.49,58.0,82.0,110.0,85.0,110.0
Turkey,2010,1276138618880.0,73195352.0,1259.821,4995.18,5208.093,4893.895,707.695,2114.592,2114.592,154.778,1105.042,87.71,True,79.51,65.5,98.5,110.0,85.0,110.0
Turkey,2011,1403985592320.0,74173856.0,1345.969,5311.985,5029.015,5640.785,705.639,2164.357,2164.357,160.539,1185.431,88.07,True,111.26,85.5,125.5,110.0,85.0,110.0
Turkey,2012,1441915600896.0,75277440.0,1429.392,5638.301,5206.383,5754.608,768.623,2389.031,2389.031,179.84,1249.552,87.42,True,111.65,95.0,112.5,110.0,85.0,110.0
Turkey,2013,1510231769088.0,76576120.0,1419.132,4793.813,5472.922,5741.54,775.96,2524.031,2524.031,193.28,1225.852,86.38,True,108.64,88.0,99.0,110.0,85.0,110.0
Turkey,2014,1570585313280.0,78112064.0,1462.148,5378.751,5518.932,5971.744,520.278,1849.167,1849.167,144.442,1317.706,90.12,True,99.02,82.5,92.0,110.0,85.0,110.0
Turkey,2015,1637835079680.0,79646176.0,1606.742,5072.762,6483.715,5770.402,843.104,2846.619,2846.619,226.722,1380.02,85.89,True,52.35,68.5,78.5,110.0,85.0,110.0
Turkey,2016,1498503446528.0,81019400.0,1687.18,5520.408,6781.578,5493.079,829.801,3029.326,3029.326,245.434,1441.746,85.45,True,43.55,55.0,85.0,110.0,85.0,110.0
Turkey,2017,1610456629248.0,82089824.0,1787.401,5590.362,7018.545,6281.909,709.223,2882.91,2882.91,236.658,1550.744,86.76,True,54.25,63.5,96.5,110.0,85.0,110.0
Turkey,2018,1655984226304.0,82809304.0,1767.596,5738.73,6713.68,5703.769,723.832,3189.196,3189.196,264.095,1503.501,85.06,True,71.06,73.5,107.5,110.0,85.0,110.0
Turkey,2019,1655984226304.0,83481688.0,1834.348,5839.921,6687.271,5194.114,1063.946,4251.757,4251.757,354.944,1479.405,80.65,True,64.27,62.5,92.0,110.0,85.0,110.0
Turkey,2020,1655984226304.0,84135432.0,1803.449,5614.362,6242.063,5492.324,928.146,4086.32,4086.32,343.804,1459.645,80.94,True,41.76,38.5,78.5,110.0,85.0,110.0
Turkey,2021,1655984226304.0,84775408.0,1934.336,5689.409,6613.312,6760.259,659.743,3754.205,3754.205,318.264,1616.072,83.55,True,70.68,92.0,138.5,110.0,85.0,110.0
Turkey,2022,1655984226304.0,85341248.0,1947.841,5681.234,6839.688,6001.997,786.138,4301.231,4301.231,367.072,1580.769,81.15,True,100.78,145.0,265.0,110.0,85.0,110.0
United Arab Emirates,1991,1655984226304.0,2008390.0,420.837,6192.301738391105,110699.336,98840.367,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,502.83,True,20.01,25.5,42.5,80.0,60.0,
United Arab Emirates,1992,1655984226304.0,2116235.0,406.696,6192.301738391105,105793.148,86385.719,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,520.31,True,19.31,24.0,44.0,80.0,60.0,
United Arab Emirates,1993,55476445184.0,2223289.0,423.47,6192.301738391105,104341.07,86129.156,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,499.7,True,17.04,22.5,41.5,80.0,60.0,
United Arab Emirates,1994,64932859904.0,2329034.0,464.674,6192.301738391105,104443.141,95070.523,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,455.39,True,15.84,23.0,42.0,80.0,60.0,
United Arab Emirates,1995,75357175808.0,2434001.0,484.871,6192.301738391105,99904.852,99302.539,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,436.42,True,17.04,24.5,43.5,80.0,60.0,
United Arab Emirates,1996,86335651840.0,2572739.0,499.688,6192.301738391105,91332.781,102891.312,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,423.48,True,20.64,26.0,45.0,80.0,60.0,
United Arab Emirates,1997,101840109568.0,2746127.0,521.456,6192.301738391105,86924.742,102963.195,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,405.8,True,19.12,27.5,42.5,80.0,60.0,
United Arab Emirates,1998,111460818944.0,2921135.0,534.113,6192.301738391105,81410.266,101434.031,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,396.19,True,12.78,25.0,38.0,80.0,60.0,
United Arab Emirates,1999,125528113152.0,3097572.0,538.369,6192.301738391105,74905.109,98898.422,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,393.06,True,17.85,26.5,36.0,80.0,60.0,
United Arab Emirates,2000,153035276288.0,3275338.0,535.782,6192.301738391105,70020.07,93560.578,1513.6776885768986,5680.42881233244,8298.862918900804,236.0118659517425,2116.086500986193,394.95,True,28.52,42.5,38.5,80.0,60.0,
United Arab Emirates,2001,169106472960.0,3454204.0,541.566,62.244,65607.305,91115.062,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,541.566,100.0,True,24.45,38.0,42.0,80.0,60.0,
United Arab Emirates,2002,187898953728.0,3633665.0,591.693,301.761,64757.379,97777.312,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,591.693,100.0,True,24.96,32.5,45.5,80.0,60.0,
United Arab Emirates,2003,221794893824.0,3813452.0,631.155,338.276,68320.062,96849.266,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,631.155,100.0,True,28.88,38.5,52.0,80.0,60.0,
United Arab Emirates,2004,263839399936.0,3993346.0,675.065,366.108,70506.258,98175.188,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,675.065,100.0,True,38.23,45.0,78.5,80.0,60.0,
United Arab Emirates,2005,300624052224.0,4280995.0,704.598,395.078,68423.172,95769.203,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,704.598,100.0,True,54.42,55.5,92.5,80.0,60.0,
United Arab Emirates,2006,359086686208.0,4898956.0,741.293,668.545,64352.035,86295.938,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,741.293,100.0,True,65.14,72.5,88.0,80.0,60.0,
United Arab Emirates,2007,403039420416.0,5872640.0,818.361,268.477,57453.215,81629.781,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,818.361,100.0,True,72.47,65.0,95.5,80.0,60.0,
United Arab Emirates,2008,452209115136.0,6988687.0,938.401,571.185,50751.668,82951.367,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,938.401,100.0,True,97.01,95.0,128.5,80.0,60.0,
United Arab Emirates,2009,465464623104.0,7992658.0,925.575,398.519,43351.23,72051.219,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,925.557,100.0,True,61.49,58.0,82.0,80.0,60.0,
United Arab Emirates,2010,513346961408.0,8481775.0,972.492,902.266,43867.148,69881.18,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,972.441,99.99,True,79.51,65.5,98.5,80.0,60.0,
United Arab Emirates,2011,583589888000.0,8575210.0,1020.931,603.36,46568.988,71877.117,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1020.874,99.99,True,111.26,85.5,125.5,80.0,60.0,
United Arab Emirates,2012,623215050752.0,8664976.0,1074.1,1855.388,48315.066,73780.641,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1074.033,99.99,True,111.65,95.0,112.5,80.0,60.0,
United Arab Emirates,2013,650352197632.0,8751853.0,1133.245,2351.613,53123.66,73983.906,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1133.008,99.98,True,108.64,88.0,99.0,80.0,60.0,
United Arab Emirates,2014,668160032768.0,8835957.0,1130.877,2596.914,53501.578,71791.836,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1130.033,99.93,True,99.02,82.5,92.0,80.0,60.0,
United Arab Emirates,2015,691538493440.0,8916909.0,1229.609,2236.379,55417.484,80151.695,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1228.8,99.93,True,52.35,68.5,78.5,80.0,60.0,
United Arab Emirates,2016,709426085888.0,8994266.0,1278.223,2379.949,59667.023,79974.242,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1277.377,99.93,True,43.55,55.0,85.0,80.0,60.0,
United Arab Emirates,2017,726264709120.0,9068297.0,1229.672,2730.421,58564.289,74087.891,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1227.69,99.84,True,54.25,63.5,96.5,80.0,60.0,
United Arab Emirates,2018,734906220544.0,9140172.0,1213.716,2443.309,57734.652,72264.398,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1210.546,99.74,True,71.06,73.5,107.5,80.0,60.0,
United Arab Emirates,2019,734906220544.0,9211660.0,1242.454,2243.722,55959.59,75628.953,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1232.817,99.22,True,64.27,62.5,92.0,80.0,60.0,
United Arab Emirates,2020,734906220544.0,9287286.0,1170.882,2671.69,51798.023,69696.086,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1153.163,98.49,True,41.76,38.5,78.5,80.0,60.0,
United Arab Emirates,2021,734906220544.0,9365149.0,1309.517,2937.013,56756.695,75559.812,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1266.669,96.73,True,70.68,92.0,138.5,80.0,60.0,
United Arab Emirates,2022,734906220544.0,9441138.0,1402.732,3022.828,64320.086,73982.82,1513.6776885768986,5680.428812332439,8298.862918900804,236.0118659517426,1334.276,95.12,True,100.78,145.0,265.0,80.0,60.0,
United Kingdom,1991,1487460892672.0,57359452.0,2561.217,13190.321,17365.162,10334.293,80.545,272.571,3762.263,15.635,2345.415,91.57,True,20.01,25.5,42.5,220.0,110.0,150.0
United Kingdom,1992,1491383222272.0,57509240.0,2545.327,12369.904,17513.418,10257.833,94.42,328.626,4118.295,18.899,2308.487,90.7,True,19.31,24.0,44.0,220.0,110.0,150.0
United Kingdom,1993,1527375331328.0,57647464.0,2574.725,10746.068,17559.119,11661.782,74.591,298.194,4696.314,17.19,2303.994,89.49,True,17.04,22.5,41.5,220.0,110.0,150.0
United Kingdom,1994,1585210327040.0,57785900.0,2543.823,10009.473,17334.1,11979.609,88.084,363.342,4698.336,20.996,2272.325,89.33,True,15.84,23.0,42.0,220.0,110.0,150.0
United Kingdom,1995,1623418994688.0,57930364.0,2552.545,9527.185,17088.684,12740.923,83.549,347.924,4705.512,20.155,2279.953,89.32,True,17.04,24.5,43.5,220.0,110.0,150.0
United Kingdom,1996,1663252430848.0,58078584.0,2676.295,8884.11,17469.461,14804.781,58.369,296.934,4922.225,17.245,2390.419,89.32,True,20.64,26.0,45.0,220.0,110.0,150.0
United Kingdom,1997,1713664294912.0,58250192.0,2629.999,7899.988,16917.424,15179.047,71.588,372.644,5153.585,21.707,2329.802,88.59,True,19.12,27.5,42.5,220.0,110.0,150.0
